mac              84035   2.7  8.7  7291252 1466912   ??  S     8:32PM  12:28.50 /Applications/Gogland 1.0 EAP.app/Contents/MacOS/gogland
mac              82837   2.1  2.3  3844088 390948   ??  S     7:37PM   1:27.42 /Applications/QQ.app/Contents/MacOS/QQ
mac              82766   1.6  1.5  3781308 243992   ??  S     7:32PM   1:28.10 /Applications/钉钉.app/Contents/Versions/50.0.2661.102/nwjs Helper.app/Contents/MacOS/nwjs Helper --type=renderer --no-sandbox --enable-features=use-new-media-cache<use-new-media-cache --lang=zh-CN --force-fieldtrials=AutofillClassifier/Enabled/AutofillFieldMetadata/Enabled/AutofillProfileOrderByFrecency/EnabledLimitTo3/AutomaticTabDiscarding/Enabled_Once_5/CaptivePortalInterstitial/Enabled/ChromeDashboard/Enabled/ChromotingQUIC/Enabled/*DataReductionProxyConfigService/Enabled/EnableGoogleCachedCopyTextExperiment/Button/*ExtensionActionRedesign/Enabled/ExtensionDeveloperModeWarning/Enabled/ExtensionInstallVerification/Enforce/InstanceID/Enabled/IntelligentSessionRestore/Enabled/*LocalNTPSuggestionsService/Enabled/*MacMemoryMechanism/Mach/MaterialDesignDownloads/Enabled/*PageRevisitInstrumentation/Enabled/PasswordBranding/SmartLockBrandingSavePromptOnly/*QUIC/Enabled/RefreshTokenDeviceId/Enabled/RenderingPipelineThrottling/Enabled/ReportCertificateErrors/ShowAndPossiblySend/SafeBrowsingReportPhishingErrorLink/Enabled/SafeBrowsingUnverifiedDownloads/DisableByParameterMostSbTypes2/SafeBrowsingUpdateFrequency/UpdateTime15m/SchedulerExpensiveTaskBlocking/Enabled/SdchPersistence/Enabled/SpdyEnableDependencies/Enable/StrictSecureCookies/Enabled/SyncHttpContentCompression/Enabled/TabSyncByRecency/Enabled/VarationsServiceControl/Interval_30min/WebFontsIntervention/Enabled/WebRTC-LocalIPPermissionCheck/Enabled/WebRTC-PeerConnectionDTLS1.2/Enabled/use-new-media-cache/Enabled/ --user-data-dir=/Users/mac/Library/Application Support/DingTalk --nwjs --extension-process --enable-webrtc-hw-h264-encoding --disable-client-side-phishing-detection --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --enable-pinch --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --content-image-texture-target=3553,3553,3553,3553,3553,34037,3553,3553,3553,3553,34037,3553,34037,34037 --video-image-texture-target=3553,3553,3553,3553,3553,34037,3553,3553,3553,3553,34037,3553,34037,34037 --channel=82762.1.659140327
mac              81197   1.2  0.5  2899828  89868   ??  S     5:43PM   0:56.98 /System/Library/CoreServices/SystemUIServer.app/Contents/MacOS/SystemUIServer
mac              86033   0.2  1.0  3503428 161816   ??  S     8:37PM   0:23.90 /Applications/Google Chrome.app/Contents/MacOS/Google Chrome
mac              86078   0.2  0.7  3698160 110156   ??  S     8:39PM   0:07.96 /Applications/Google Chrome.app/Contents/Versions/59.0.3071.115/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=renderer --field-trial-handle=1 --primordial-pipe-token=D43AFE213334B9D42B95DFA7A15A89D9 --lang=zh-CN --metrics-client-id=1eae93aa-348a-4618-8aba-5a2ec44c1e3d --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --blink-settings=disallowFetchForDocWrittenScriptsInMainFrame=false,disallowFetchForDocWrittenScriptsInMainFrameOnSlowConnections=false --enable-pinch --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --content-image-texture-target=0,0,3553;0,1,3553;0,2,3553;0,3,3553;0,4,3553;0,5,3553;0,6,3553;0,7,3553;0,8,3553;0,9,3553;0,10,34037;0,11,34037;0,12,34037;0,13,3553;0,14,3553;0,15,3553;0,16,3553;1,0,3553;1,1,3553;1,2,3553;1,3,3553;1,4,3553;1,5,3553;1,6,3553;1,7,3553;1,8,3553;1,9,3553;1,10,34037;1,11,34037;1,12,34037;1,13,3553;1,14,3553;1,15,3553;1,16,3553;2,0,3553;2,1,3553;2,2,3553;2,3,3553;2,4,3553;2,5,3553;2,6,3553;2,7,3553;2,8,3553;2,9,3553;2,10,34037;2,11,34037;2,12,34037;2,13,3553;2,14,3553;2,15,3553;2,16,3553;3,0,3553;3,1,3553;3,2,3553;3,3,3553;3,4,3553;3,5,34037;3,6,3553;3,7,3553;3,8,3553;3,9,3553;3,10,3553;3,11,3553;3,12,34037;3,13,34037;3,14,3553;3,15,34037;3,16,34037;4,0,3553;4,1,3553;4,2,3553;4,3,3553;4,4,3553;4,5,34037;4,6,3553;4,7,3553;4,8,3553;4,9,3553;4,10,3553;4,11,3553;4,12,34037;4,13,34037;4,14,3553;4,15,34037;4,16,34037 --service-request-channel-token=D43AFE213334B9D42B95DFA7A15A89D9 --renderer-client-id=12
mac              86266   0.0  0.1  3619688  17116   ??  Ss    8:47PM   0:00.07 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking
mac              86265   0.0  0.3  3764932  42260   ??  Ss    8:47PM   0:00.28 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
mac              86264   0.0  0.1  3620212  17168   ??  Ss    8:47PM   0:00.08 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking
mac              86262   0.0  1.5  4299136 245444   ??  S     8:47PM   0:07.54 /Applications/iBooks.app/Contents/MacOS/iBooks -psn_0_11061900
mac              86260   0.0  0.1  2563952  20004   ??  Ss    8:47PM   0:00.13 /System/Library/Frameworks/QuickLook.framework/Versions/A/Resources/quicklookd.app/Contents/XPCServices/QuickLookSatellite.xpc/Contents/MacOS/QuickLookSatellite
mac              86258   0.0  0.0  2502568   6460   ??  Ss    8:47PM   0:00.04 /System/Library/Frameworks/QuickLook.framework/Versions/A/Resources/quicklookd.app/Contents/XPCServices/QuickLookSatellite.xpc/Contents/MacOS/QuickLookSatellite
mac              86255   0.0  0.0  2511784   6540   ??  Ss    8:47PM   0:00.03 /System/Library/Frameworks/QuickLook.framework/Versions/A/Resources/quicklookd.app/Contents/XPCServices/QuickLookSatellite.xpc/Contents/MacOS/QuickLookSatellite
mac              86138   0.0  0.1  3079292  16512   ??  S     8:41PM   0:00.18 /System/Library/Frameworks/QuickLook.framework/Resources/quicklookd.app/Contents/MacOS/quicklookd
mac              86053   0.0  0.3  3336488  43300   ??  S     8:37PM   0:00.25 /Applications/Google Chrome.app/Contents/Versions/59.0.3071.115/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=renderer --field-trial-handle=1 --primordial-pipe-token=07040606E1B5FA746D56FC9233CA6BE1 --lang=zh-CN --metrics-client-id=1eae93aa-348a-4618-8aba-5a2ec44c1e3d --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --blink-settings=disallowFetchForDocWrittenScriptsInMainFrame=false,disallowFetchForDocWrittenScriptsInMainFrameOnSlowConnections=false --enable-pinch --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --content-image-texture-target=0,0,3553;0,1,3553;0,2,3553;0,3,3553;0,4,3553;0,5,3553;0,6,3553;0,7,3553;0,8,3553;0,9,3553;0,10,34037;0,11,34037;0,12,34037;0,13,3553;0,14,3553;0,15,3553;0,16,3553;1,0,3553;1,1,3553;1,2,3553;1,3,3553;1,4,3553;1,5,3553;1,6,3553;1,7,3553;1,8,3553;1,9,3553;1,10,34037;1,11,34037;1,12,34037;1,13,3553;1,14,3553;1,15,3553;1,16,3553;2,0,3553;2,1,3553;2,2,3553;2,3,3553;2,4,3553;2,5,3553;2,6,3553;2,7,3553;2,8,3553;2,9,3553;2,10,34037;2,11,34037;2,12,34037;2,13,3553;2,14,3553;2,15,3553;2,16,3553;3,0,3553;3,1,3553;3,2,3553;3,3,3553;3,4,3553;3,5,34037;3,6,3553;3,7,3553;3,8,3553;3,9,3553;3,10,3553;3,11,3553;3,12,34037;3,13,34037;3,14,3553;3,15,34037;3,16,34037;4,0,3553;4,1,3553;4,2,3553;4,3,3553;4,4,3553;4,5,34037;4,6,3553;4,7,3553;4,8,3553;4,9,3553;4,10,3553;4,11,3553;4,12,34037;4,13,34037;4,14,3553;4,15,34037;4,16,34037 --service-request-channel-token=07040606E1B5FA746D56FC9233CA6BE1 --renderer-client-id=6
mac              86052   0.0  0.3  3339560  46024   ??  S     8:37PM   0:00.31 /Applications/Google Chrome.app/Contents/Versions/59.0.3071.115/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=renderer --field-trial-handle=1 --primordial-pipe-token=BBDD67AF066FEC9BB5C739B107D3F602 --lang=zh-CN --metrics-client-id=1eae93aa-348a-4618-8aba-5a2ec44c1e3d --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --blink-settings=disallowFetchForDocWrittenScriptsInMainFrame=false,disallowFetchForDocWrittenScriptsInMainFrameOnSlowConnections=false --enable-pinch --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --content-image-texture-target=0,0,3553;0,1,3553;0,2,3553;0,3,3553;0,4,3553;0,5,3553;0,6,3553;0,7,3553;0,8,3553;0,9,3553;0,10,34037;0,11,34037;0,12,34037;0,13,3553;0,14,3553;0,15,3553;0,16,3553;1,0,3553;1,1,3553;1,2,3553;1,3,3553;1,4,3553;1,5,3553;1,6,3553;1,7,3553;1,8,3553;1,9,3553;1,10,34037;1,11,34037;1,12,34037;1,13,3553;1,14,3553;1,15,3553;1,16,3553;2,0,3553;2,1,3553;2,2,3553;2,3,3553;2,4,3553;2,5,3553;2,6,3553;2,7,3553;2,8,3553;2,9,3553;2,10,34037;2,11,34037;2,12,34037;2,13,3553;2,14,3553;2,15,3553;2,16,3553;3,0,3553;3,1,3553;3,2,3553;3,3,3553;3,4,3553;3,5,34037;3,6,3553;3,7,3553;3,8,3553;3,9,3553;3,10,3553;3,11,3553;3,12,34037;3,13,34037;3,14,3553;3,15,34037;3,16,34037;4,0,3553;4,1,3553;4,2,3553;4,3,3553;4,4,3553;4,5,34037;4,6,3553;4,7,3553;4,8,3553;4,9,3553;4,10,3553;4,11,3553;4,12,34037;4,13,34037;4,14,3553;4,15,34037;4,16,34037 --service-request-channel-token=BBDD67AF066FEC9BB5C739B107D3F602 --renderer-client-id=5
mac              86050   0.0  0.3  3348048  52904   ??  S     8:37PM   0:00.35 /Applications/Google Chrome.app/Contents/Versions/59.0.3071.115/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=renderer --field-trial-handle=1 --primordial-pipe-token=E09637E4C47B7E7D3577646513F2F61D --lang=zh-CN --metrics-client-id=1eae93aa-348a-4618-8aba-5a2ec44c1e3d --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --blink-settings=disallowFetchForDocWrittenScriptsInMainFrame=false,disallowFetchForDocWrittenScriptsInMainFrameOnSlowConnections=false --enable-pinch --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --content-image-texture-target=0,0,3553;0,1,3553;0,2,3553;0,3,3553;0,4,3553;0,5,3553;0,6,3553;0,7,3553;0,8,3553;0,9,3553;0,10,34037;0,11,34037;0,12,34037;0,13,3553;0,14,3553;0,15,3553;0,16,3553;1,0,3553;1,1,3553;1,2,3553;1,3,3553;1,4,3553;1,5,3553;1,6,3553;1,7,3553;1,8,3553;1,9,3553;1,10,34037;1,11,34037;1,12,34037;1,13,3553;1,14,3553;1,15,3553;1,16,3553;2,0,3553;2,1,3553;2,2,3553;2,3,3553;2,4,3553;2,5,3553;2,6,3553;2,7,3553;2,8,3553;2,9,3553;2,10,34037;2,11,34037;2,12,34037;2,13,3553;2,14,3553;2,15,3553;2,16,3553;3,0,3553;3,1,3553;3,2,3553;3,3,3553;3,4,3553;3,5,34037;3,6,3553;3,7,3553;3,8,3553;3,9,3553;3,10,3553;3,11,3553;3,12,34037;3,13,34037;3,14,3553;3,15,34037;3,16,34037;4,0,3553;4,1,3553;4,2,3553;4,3,3553;4,4,3553;4,5,34037;4,6,3553;4,7,3553;4,8,3553;4,9,3553;4,10,3553;4,11,3553;4,12,34037;4,13,34037;4,14,3553;4,15,34037;4,16,34037 --service-request-channel-token=E09637E4C47B7E7D3577646513F2F61D --renderer-client-id=4
mac              86045   0.0  0.1  2545364  19420   ??  Ss    8:37PM   0:00.09 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
mac              86042   0.0  0.0  2541268   4852   ??  Ss    8:37PM   0:00.02 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
mac              86040   0.0  0.0  2506872   2976   ??  Ss    8:37PM   0:00.01 /Applications/Google Chrome.app/Contents/Versions/59.0.3071.115/Google Chrome Framework.framework/Versions/A/XPCServices/AlertNotificationService.xpc/Contents/MacOS/AlertNotificationService
mac              86039   0.0  0.4  2982728  70296   ??  S     8:37PM   0:03.41 /Applications/Google Chrome.app/Contents/Versions/59.0.3071.115/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=gpu-process --field-trial-handle=1 --metrics-client-id=1eae93aa-348a-4618-8aba-5a2ec44c1e3d --supports-dual-gpus=true --gpu-driver-bug-workarounds=1,10,24,27,49,65,67,68,76,78,86,87,91,94 --disable-gl-extensions=GL_KHR_blend_equation_advanced GL_KHR_blend_equation_advanced_coherent --gpu-vendor-id=0x1002 --gpu-device-id=0x6821 --gpu-driver-vendor --gpu-driver-version --gpu-driver-date --gpu-secondary-vendor-ids=0x8086 --gpu-secondary-device-ids=0x0d26 --gpu-active-vendor-id=0x1002 --gpu-active-device-id=0x6821 --metrics-client-id=1eae93aa-348a-4618-8aba-5a2ec44c1e3d --service-request-channel-token=89311E11041477A6E6781A65685A740B
mac              86036   0.0  0.0  2481432   2896   ??  S     8:37PM   0:00.01 /Applications/Google Chrome.app/Contents/Versions/59.0.3071.115/Google Chrome Framework.framework/Helpers/crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --database=/Users/mac/Library/Application Support/Google/Chrome/Crashpad --metrics-dir=/Users/mac/Library/Application Support/Google/Chrome --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=OS X --annotation=prod=Chrome_Mac --annotation=ver=59.0.3071.115 --handshake-fd=8
mac              86019   0.0  0.0  2561204   7040   ??  Ss    8:37PM   0:00.04 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XprotectService.xpc/Contents/MacOS/XprotectService
mac              85993   0.0  0.1  2586024  11608   ??  S     8:36PM   0:00.18 /System/Library/CoreServices/CoreServicesUIAgent.app/Contents/MacOS/CoreServicesUIAgent
mac              84385   0.0  0.1  2509256  22144   ??  S     8:34PM   0:00.15 /System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/CVMCompiler 2
mac              84154   0.0  0.0  2482040   1740   ??  S     8:32PM   0:00.17 /Applications/Gogland 1.0 EAP.app/Contents/bin/fsnotifier
mac              84037   0.0  0.1  2518740  14624   ??  Ss    8:32PM   0:00.04 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
root             84036   0.0  0.0  2540136   4260   ??  Ss    8:32PM   0:00.04 /usr/sbin/ocspd
mac              83940   0.0  0.0  2519764   4584   ??  Ss    8:20PM   0:00.05 /Library/Frameworks/iTunesLibrary.framework/Versions/A/XPCServices/com.apple.iTunesLibraryService.xpc/Contents/MacOS/com.apple.iTunesLibraryService
mac              83938   0.0  0.0  2627312   6292   ??  Ss    8:20PM   0:00.09 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/XPCServices/media-indexer.xpc/Contents/MacOS/media-indexer
mac              83937   0.0  0.1  2548872   9464   ??  S     8:20PM   0:00.22 /System/Library/PrivateFrameworks/PassKitCore.framework/passd
mac              83753   0.0  0.0  2489092   3588   ??  S     8:01PM   0:00.02 /System/Library/PrivateFrameworks/CommunicationsFilter.framework/CMFSyncAgent.app/Contents/MacOS/CMFSyncAgent
mac              83751   0.0  0.0  2515276   4744   ??  S     8:01PM   0:00.02 /System/Library/PrivateFrameworks/CharacterPicker.framework/Versions/A/XPCServices/com.apple.CharacterPicker.FileService.xpc/Contents/MacOS/com.apple.CharacterPicker.FileService
mac              83732   0.0  0.2  2581960  33004   ??  S     8:00PM   0:02.05 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
mac              83126   0.0  0.2  2594828  37228   ??  S     7:52PM   0:00.74 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
mac              83125   0.0  0.3  2567556  47584   ??  S     7:52PM   0:00.86 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
mac              83124   0.0  0.3  2597816  48940   ??  S     7:52PM   0:00.61 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
root             83011   0.0  0.0  2481836   2612 s000  S     7:52PM   0:00.04 login -fp mac
mac              83010   0.0  0.0  2488316   5284 s000  Ss    7:52PM   0:00.02 /Applications/iTerm.app/Contents/MacOS/iTerm2 --server login -fp mac
mac              83008   0.0  0.1  2544340  14256   ??  Ss    7:52PM   0:00.05 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
mac              83006   0.0  0.4  2901424  67884   ??  S     7:52PM   0:05.19 /Applications/iTerm.app/Contents/MacOS/iTerm2
root             82945   0.0  0.0  2546432   5880   ??  Ss    7:45PM   0:00.05 /usr/libexec/dprivacyd
mac              82914   0.0  0.2  3935276  34148   ??  Ss    7:44PM   0:01.07 /System/Library/Frameworks/Foundation.framework/Versions/C/XPCServices/LookupViewService.xpc/Contents/MacOS/LookupViewService
mac              82913   0.0  0.0  2515640   4668   ??  S     7:44PM   0:00.42 /System/Library/PrivateFrameworks/ViewBridge.framework/Versions/A/XPCServices/ViewBridgeAuxiliary.xpc/Contents/MacOS/ViewBridgeAuxiliary
mac              82843   0.0  0.0  2532704   3932   ??  Ss    7:37PM   0:00.03 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.ComponentHelper.xpc/Contents/MacOS/com.apple.audio.ComponentHelper
mac              82842   0.0  0.0  2482264   3016   ??  Ss    7:37PM   0:00.01 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
mac              82841   0.0  0.1  2576860  18592   ??  S     7:37PM   0:03.02 /Applications/QQ.app/Contents/Library/LoginItems/QQ jietu plugin.app/Contents/MacOS/QQ jietu plugin
mac              82787   0.0  0.1  2588412  15512   ??  S     7:33PM   0:00.73 /System/Library/PrivateFrameworks/CoreParsec.framework/parsecd
mac              82765   0.0  0.1  2833828  24904   ??  S     7:32PM   0:01.44 /Applications/钉钉.app/Contents/Versions/50.0.2661.102/nwjs Helper.app/Contents/MacOS/nwjs Helper --type=gpu-process --channel=82762.0.48800470 --no-sandbox --user-data-dir=/Users/mac/Library/Application Support/DingTalk --supports-dual-gpus=true --gpu-driver-bug-workarounds=16,30,35,48,49,53,61,67,70 --gpu-vendor-id=0x1002 --gpu-device-id=0x6821 --gpu-driver-vendor --gpu-driver-version --user-data-dir=/Users/mac/Library/Application Support/DingTalk
mac              82764   0.0  0.0  2489732   2996   ??  S     7:32PM   0:00.02 /Applications/钉钉.app/Contents/Versions/50.0.2661.102/nwjs Framework.framework/Helpers/crashpad_handler --database=/Users/mac/Library/Application Support/DingTalk/Crashpad --url=none --annotation=plat=OS X --annotation=prod=Chromium_Mac --annotation=ver=50.0.2661.102 --handshake-fd=7
mac              82762   0.0  0.4  3123292  72988   ??  S     7:32PM   0:05.21 /Applications/钉钉.app/Contents/MacOS/nwjs
